Time Bucket (America/Chicago),Vue-Mains_A (kWatts),Vue-Mains_B (kWatts),Vue-Mains_C (kWatts),Vue-Cooktop/Range/Oven/Stove-Oven 4 (kWatts),Vue-Air Conditioner-AC Up Aux Heat - 8 (kWatts),Vue-Air Conditioner-AC Down Compressor - 10 (kWatts),Vue-Cooktop/Range/Oven/Stove-Stove 16 (kWatts),Vue-Dishwasher-Dishwasher 24 (kWatts),Vue-Kitchen-Kitchen 26 (kWatts),Vue-Fridge/Freezer-Refrigerator (kWatts),Vue-Room/Multi-use Circuit-Annie Marie's Room (kWatts),Vue-Water Heater-Water Heater 19 (kWatts),Vue-Air Conditioner-AC Up Compressor - 11 (kWatts),Vue-Air Conditioner-AC Up Air Handler - 7 (kWatts),Vue-Air Conditioner-AC Down Air Handler - 3 (kWatts),Vue-Garage/Shop/Barn/Shed-Garage 35 (kWatts),Vue-Computer/Network-Gym 39 (kWatts),Vue-Computer/Network-Bruno Office 34 (kWatts),Vue-Air Conditioner-AC Down Aux Heat - 15 (kWatts)
06/04/2026 06:33:11,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:12,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:13,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:14,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:15,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:16,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:17,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:18,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:19,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:20,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:21,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:22,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:23,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:24,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:25,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:26,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:27,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:28,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:29,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:30,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:31,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:32,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:33,0.4654,0.6976,No CT,0.0000,0.0000,0.0000,0.0000,0.0014,0.0057,0.0000,0.0700,0.0000,0.0000,0.2918,0.0126,0.0274,0.1645,0.1436,0.0000
06/04/2026 06:33:34,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:35,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:36,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:37,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:38,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:39,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:40,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:41,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:42,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:43,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:44,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:45,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:46,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:47,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:48,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:49,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:50,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:51,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:52,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:53,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:54,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:55,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:56,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:57,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:58,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:33:59,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:34:00,0.4647,0.7016,No CT,0.0000,0.0000,0.0000,0.0000,0.0004,0.0061,0.0000,0.0703,0.0000,0.0000,0.2915,0.0126,0.0272,0.1639,0.1441,0.0000
06/04/2026 06:34:01,0.4664,0.6860,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.0000,0.0709,0.0000,0.0000,0.2921,0.0183,0.0277,0.1639,0.1428,0.0000
06/04/2026 06:34:02,0.4641,0.6847,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0072,0.0000,0.0704,0.0000,0.0000,0.2931,0.0203,0.0267,0.1634,0.1437,0.0000
06/04/2026 06:34:03,0.4635,0.6849,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0075,0.0000,0.0683,0.0000,0.0000,0.2903,0.0206,0.0266,0.1648,0.1427,0.0000
06/04/2026 06:34:04,0.4658,0.6886,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0065,0.0000,0.0693,0.0000,0.0000,0.2924,0.0195,0.0275,0.1648,0.1453,0.0000
06/04/2026 06:34:05,0.4676,0.6886,No CT,0.0000,0.0000,0.0000,0.0000,0.0052,0.0069,0.0000,0.0684,0.0000,0.0000,0.2903,0.0193,0.0271,0.1644,0.1471,0.0000
06/04/2026 06:34:06,0.4631,0.6810,No CT,0.0000,0.0000,0.0000,0.0000,0.0051,0.0062,0.0000,0.0689,0.0000,0.0000,0.2920,0.0000,0.0273,0.1642,0.1408,0.0000
06/04/2026 06:34:07,0.4655,0.6843,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0063,0.0000,0.0706,0.0000,0.0000,0.2917,0.0000,0.0269,0.1642,0.1407,0.0000
06/04/2026 06:34:08,0.4660,0.6816,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0060,0.0000,0.0704,0.0000,0.0000,0.2915,0.0000,0.0269,0.1639,0.1398,0.0000
06/04/2026 06:34:09,0.4657,0.6809,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0072,0.0000,0.0696,0.0000,0.0000,0.2928,0.0198,0.0267,0.1647,0.1389,0.0000
06/04/2026 06:34:10,0.4687,0.6946,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0053,0.0000,0.0684,0.0000,0.0000,0.2954,0.0180,0.0272,0.1651,0.1501,0.0000
06/04/2026 06:34:11,0.4638,0.6845,No CT,0.0000,0.0000,0.0000,0.0000,0.0051,0.0074,0.0000,0.0694,0.0000,0.0000,0.2914,0.0186,0.0270,0.1645,0.1429,0.0000
06/04/2026 06:34:12,0.4657,0.6838,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0065,0.0000,0.0689,0.0000,0.0000,0.2911,0.0187,0.0268,0.1645,0.1429,0.0000
06/04/2026 06:34:13,0.4666,0.6903,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,0.0000,0.0696,0.0000,0.0000,0.2942,0.0204,0.0270,0.1640,0.1488,0.0000
06/04/2026 06:34:14,0.4658,0.6842,No CT,0.0000,0.0000,0.0000,0.0000,0.0052,0.0068,0.0000,0.0702,0.0000,0.0000,0.2942,0.0000,0.0259,0.1633,0.1422,0.0000
06/04/2026 06:34:15,0.4660,0.6835,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0065,0.0000,0.0696,0.0000,0.0000,0.2924,0.0214,0.0277,0.1644,0.1414,0.0000
06/04/2026 06:34:16,0.4648,0.6819,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0068,0.0000,0.0693,0.0000,0.0000,0.2928,0.0000,0.0275,0.1635,0.1418,0.0000
06/04/2026 06:34:17,0.4648,0.6843,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0064,0.0000,0.0695,0.0000,0.0000,0.2935,0.0211,0.0268,0.1653,0.1419,0.0000
06/04/2026 06:34:18,0.4644,0.6831,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0059,0.0000,0.0712,0.0000,0.0000,0.2906,0.0201,0.0278,0.1639,0.1401,0.0000
06/04/2026 06:34:19,0.4631,0.6879,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,0.0000,0.0696,0.0000,0.0000,0.2900,0.0000,0.0275,0.1638,0.1467,0.0000
06/04/2026 06:34:20,0.4639,0.6843,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0054,0.0000,0.0686,0.0000,0.0000,0.2906,0.0189,0.0282,0.1635,0.1425,0.0000
06/04/2026 06:34:21,0.4652,0.6835,No CT,0.0000,0.0000,0.0000,0.0000,0.0055,0.0070,0.0000,0.0715,0.0000,0.0000,0.2896,0.0194,0.0277,0.1639,0.1440,0.0000
06/04/2026 06:34:22,0.4658,0.6838,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,0.0000,0.0701,0.0000,0.0000,0.2916,0.0192,0.0278,0.1657,0.1426,0.0000
06/04/2026 06:34:23,0.4664,0.6809,No CT,0.0000,0.0000,0.0000,0.0000,0.0050,0.0076,0.0000,0.0704,0.0000,0.0000,0.2898,0.0206,0.0279,0.1642,0.1410,0.0000
06/04/2026 06:34:24,0.4650,0.6856,No CT,0.0000,0.0000,0.0000,0.0000,0.0055,0.0064,0.0000,0.0702,0.0000,0.0000,0.2913,0.0199,0.0281,0.1644,0.1432,0.0000
06/04/2026 06:34:25,0.4647,0.6916,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0685,0.0000,0.0000,0.2916,0.0199,0.0285,0.1649,0.1503,0.0000
06/04/2026 06:34:26,0.4645,0.6837,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0071,0.0000,0.0705,0.0000,0.0000,0.2901,0.0000,0.0270,0.1640,0.1418,0.0000
06/04/2026 06:34:27,0.4654,0.8221,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0080,0.0000,0.0694,0.0000,0.0000,0.2906,0.0195,0.0271,0.1643,0.1433,0.0000
06/04/2026 06:34:28,0.4632,1.1808,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0065,0.0000,0.0685,0.0000,0.0000,0.2922,0.0181,0.0279,0.1617,0.1460,0.0000
06/04/2026 06:34:29,0.4643,1.1816,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0061,0.0000,0.0694,0.0000,0.0000,0.2927,0.0191,0.0288,0.1612,0.1460,0.0000
06/04/2026 06:34:30,0.4656,1.1797,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0080,0.0000,0.0706,0.0000,0.0000,0.2944,0.0197,0.0277,0.1610,0.1423,0.0000
06/04/2026 06:34:31,0.4643,1.1903,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0071,0.0000,0.0700,0.0000,0.0000,0.2928,0.0203,0.0281,0.1615,0.1527,0.0000
06/04/2026 06:34:32,0.4605,1.1742,No CT,0.0000,0.0000,0.0000,0.0000,0.0067,0.0069,0.0000,0.0694,0.0000,0.0000,0.2930,0.0187,0.0282,0.1603,0.1446,0.0000
06/04/2026 06:34:33,0.4642,1.1790,No CT,0.0000,0.0000,0.0000,0.0000,0.0053,0.0063,0.0000,0.0701,0.0000,0.0000,0.2922,0.0205,0.0271,0.1605,0.1467,0.0000
06/04/2026 06:34:34,0.4625,1.1768,No CT,0.0000,0.0000,0.0000,0.0000,0.0050,0.0063,0.0000,0.0700,0.0000,0.0000,0.2933,0.0205,0.0272,0.1618,0.1434,0.0000
06/04/2026 06:34:35,0.4643,1.1774,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0708,0.0000,0.0000,0.2923,0.0196,0.0279,0.1625,0.1431,0.0000
06/04/2026 06:34:36,0.4667,0.8346,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0689,0.0000,0.0000,0.2927,0.0198,0.0268,0.1632,0.1425,0.0000
06/04/2026 06:34:37,0.4657,0.7622,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0065,0.0000,0.0709,0.0000,0.0000,0.2928,0.0000,0.0267,0.1637,0.1462,0.0000
06/04/2026 06:34:38,0.4645,0.7557,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0057,0.0000,0.0702,0.0000,0.0000,0.2920,0.0185,0.0283,0.1648,0.1434,0.0000
06/04/2026 06:34:39,0.4646,0.7544,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0052,0.0000,0.0701,0.0000,0.0000,0.2920,0.0000,0.0270,0.1639,0.1412,0.0000
06/04/2026 06:34:40,0.4661,0.7540,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0704,0.0000,0.0000,0.2915,0.0190,0.0267,0.1646,0.1419,0.0000
06/04/2026 06:34:41,0.4647,0.7557,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.0000,0.0701,0.0000,0.0000,0.2918,0.0000,0.0273,0.1630,0.1420,0.0000
06/04/2026 06:34:42,0.4629,0.7586,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0072,0.0000,0.0685,0.0000,0.0000,0.2919,0.0000,0.0268,0.1638,0.1430,0.0000
06/04/2026 06:34:43,0.4654,0.7639,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.0000,0.0698,0.0000,0.0000,0.2915,0.0198,0.0257,0.1636,0.1478,0.0000
06/04/2026 06:34:44,0.4654,0.7555,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.0000,0.0693,0.0000,0.0000,0.2908,0.0000,0.0276,0.1636,0.1416,0.0000
06/04/2026 06:34:45,0.4641,0.7564,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0705,0.0000,0.0000,0.2932,0.0194,0.0276,0.1637,0.1417,0.0000
06/04/2026 06:34:46,0.4673,0.7560,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.0000,0.0697,0.0000,0.0000,0.2906,0.0194,0.0280,0.1640,0.1405,0.0000
06/04/2026 06:34:47,0.4647,0.7544,No CT,0.0000,0.0000,0.0000,0.0000,0.0054,0.0066,0.0000,0.0699,0.0000,0.0000,0.2924,0.0185,0.0276,0.1639,0.1407,0.0000
06/04/2026 06:34:48,0.4657,0.7550,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0067,0.0000,0.0694,0.0000,0.0000,0.2916,0.0000,0.0269,0.1631,0.1401,0.0000
06/04/2026 06:34:49,0.4665,0.7525,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0071,0.0000,0.0709,0.0000,0.0000,0.2936,0.0206,0.0278,0.1640,0.1463,0.0000
06/04/2026 06:34:50,0.4666,0.6845,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0057,0.0000,0.0690,0.0000,0.0000,0.2901,0.0188,0.0269,0.1648,0.1439,0.0000
06/04/2026 06:34:51,0.4652,0.6864,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0071,0.0000,0.0706,0.0000,0.0000,0.2906,0.0197,0.0278,0.1654,0.1438,0.0000
06/04/2026 06:34:52,0.4657,0.6907,No CT,0.0000,0.0000,0.0000,0.0000,0.0053,0.0061,0.0000,0.0717,0.0000,0.0000,0.2921,0.0207,0.0277,0.1635,0.1466,0.0000
06/04/2026 06:34:53,0.4634,0.6800,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.0701,0.0000,0.0000,0.2905,0.0000,0.0286,0.1627,0.1423,0.0000
06/04/2026 06:34:54,0.4645,0.6859,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0062,0.0000,0.0705,0.0000,0.0000,0.2903,0.0000,0.0264,0.1635,0.1420,0.0000
06/04/2026 06:34:55,0.4635,0.6889,No CT,0.0000,0.0000,0.0000,0.0000,0.0062,0.0051,0.0000,0.0690,0.0000,0.0000,0.2909,0.0201,0.0282,0.1647,0.1466,0.0000
06/04/2026 06:34:56,0.4652,0.6882,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0691,0.0000,0.0000,0.2921,0.0000,0.0267,0.1645,0.1479,0.0000
06/04/2026 06:34:57,0.4631,0.6849,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0066,0.0000,0.0712,0.0000,0.0000,0.2900,0.0000,0.0275,0.1640,0.1448,0.0000
06/04/2026 06:34:58,0.4671,0.6892,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0078,0.0000,0.0709,0.0000,0.0000,0.2939,0.0199,0.0274,0.1641,0.1463,0.0000
06/04/2026 06:34:59,0.4670,0.6856,No CT,0.0000,0.0000,0.0000,0.0000,0.0000,0.0057,0.0000,0.0699,0.0000,0.0000,0.2929,0.0203,0.0266,0.1647,0.1432,0.0000
06/04/2026 06:35:00,0.4654,0.6863,No CT,0.0000,0.0000,0.0000,0.0000,0.0017,0.0060,0.0000,0.0698,0.0000,0.0000,0.2921,0.0119,0.0275,0.1644,0.1439,0.0000
06/04/2026 06:35:01,0.4654,0.6863,No CT,0.0000,0.0000,0.0000,0.0000,0.0017,0.0060,0.0000,0.0698,0.0000,0.0000,0.2921,0.0119,0.0275,0.1644,0.1439,0.0000
06/04/2026 06:35:02,0.4654,0.6863,No CT,0.0000,0.0000,0.0000,0.0000,0.0017,0.0060,0.0000,0.0698,0.0000,0.0000,0.2921,0.0119,0.0275,0.1644,0.1439,0.0000
06/04/2026 06:35:03,0.4654,0.6863,No CT,0.0000,0.0000,0.0000,0.0000,0.0017,0.0060,0.0000,0.0698,0.0000,0.0000,0.2921,0.0119,0.0275,0.1644,0.1439,0.0000
06/04/2026 06:35:04,0.4654,0.6863,No CT,0.0000,0.0000,0.0000,0.0000,0.0017,0.0060,0.0000,0.0698,0.0000,0.0000,0.2921,0.0119,0.0275,0.1644,0.1439,0.0000
06/04/2026 06:35:05,0.4654,0.6863,No CT,0.0000,0.0000,0.0000,0.0000,0.0017,0.0060,0.0000,0.0698,0.0000,0.0000,0.2921,0.0119,0.0275,0.1644,0.1439,0.0000
06/04/2026 06:35:06,0.4654,0.6863,No CT,0.0000,0.0000,0.0000,0.0000,0.0017,0.0060,0.0000,0.0698,0.0000,0.0000,0.2921,0.0119,0.0275,0.1644,0.1439,0.0000
06/04/2026 06:35:07,0.4654,0.6863,No CT,0.0000,0.0000,0.0000,0.0000,0.0017,0.0060,0.0000,0.0698,0.0000,0.0000,0.2921,0.0119,0.0275,0.1644,0.1439,0.0000
06/04/2026 06:35:08,0.4654,0.6863,No CT,0.0000,0.0000,0.0000,0.0000,0.0017,0.0060,0.0000,0.0698,0.0000,0.0000,0.2921,0.0119,0.0275,0.1644,0.1439,0.0000
06/04/2026 06:35:09,0.4654,0.6863,No CT,0.0000,0.0000,0.0000,0.0000,0.0017,0.0060,0.0000,0.0698,0.0000,0.0000,0.2921,0.0119,0.0275,0.1644,0.1439,0.0000
06/04/2026 06:35:10,0.4654,0.6863,No CT,0.0000,0.0000,0.0000,0.0000,0.0017,0.0060,0.0000,0.0698,0.0000,0.0000,0.2921,0.0119,0.0275,0.1644,0.1439,0.0000
06/04/2026 06:35:11,0.4654,0.6863,No CT,0.0000,0.0000,0.0000,0.0000,0.0017,0.0060,0.0000,0.0698,0.0000,0.0000,0.2921,0.0119,0.0275,0.1644,0.1439,0.0000
06/04/2026 06:35:12,0.4654,0.6863,No CT,0.0000,0.0000,0.0000,0.0000,0.0017,0.0060,0.0000,0.0698,0.0000,0.0000,0.2921,0.0119,0.0275,0.1644,0.1439,0.0000
06/04/2026 06:35:13,0.4654,0.6863,No CT,0.0000,0.0000,0.0000,0.0000,0.0017,0.0060,0.0000,0.0698,0.0000,0.0000,0.2921,0.0119,0.0275,0.1644,0.1439,0.0000
06/04/2026 06:35:14,0.4654,0.6863,No CT,0.0000,0.0000,0.0000,0.0000,0.0017,0.0060,0.0000,0.0698,0.0000,0.0000,0.2921,0.0119,0.0275,0.1644,0.1439,0.0000
06/04/2026 06:35:15,0.4654,0.6863,No CT,0.0000,0.0000,0.0000,0.0000,0.0017,0.0060,0.0000,0.0698,0.0000,0.0000,0.2921,0.0119,0.0275,0.1644,0.1439,0.0000
